"","word","sentiment"
"9221","auctor","fear"
"9222","auctor","negative"
"9223","auctor","sadness"
"9224","perpetuare","anticipation"
"9225","perpetuatio","negative"
"9226","perpetuum","anticipation"
"9227","perpetuum","positive"
"9228","perpetuum","trust"
"9229","perplexus","negative"
"9230","perplexitas","negative"
"9231","perplexitas","sadness"
"9232","persequi","anger"
"9233","persequi","fear"
"9234","persequi","negative"
"9235","persecutio","anger"
"9236","persecutio","disgust"
"9237","persecutio","fear"
"9238","persecutio","negative"
"9239","persecutio","sadness"
"9240","pertinacia","positive"
"9241","pertinax","positive"
"9242","personale","positive"
"9243","personale","trust"
"9244","sudorem","disgust"
"9245","suadere","trust"
"9246","pertinent","positive"
"9247","pertinent","trust"
"9248","perturbatio","fear"
"9249","perturbatio","negative"
"9250","pertussis","negative"
"9251","perversus","anger"
"9252","perversus","disgust"
"9253","perversus","fear"
"9254","perversus","negative"
"9255","perversio","anger"
"9256","perversio","disgust"
"9257","perversio","negative"
"9258","perversio","sadness"
"9259","pervertere","anger"
"9260","pervertere","disgust"
"9261","pervertere","negative"
"9262","perversus","disgust"
"9263","perversus","negative"
"9264","pessimism","anger"
"9265","pessimism","fear"
"9266","pessimism","negative"
"9267","pessimism","sadness"
"9268","pessimist","fear"
"9269","pessimist","negative"
"9270","pessimist","sadness"
"9271","pestis","anger"
"9272","pestis","disgust"
"9273","pestis","fear"
"9274","pestis","negative"
"9275","pestilentia","disgust"
"9276","pestilentia","fear"
"9277","pestilentia","negative"
"9278","pet","negative"
"9279","petroleum","disgust"
"9280","petroleum","negative"
"9281","petroleum","positive"
"9282","pusillum","negative"
"9283","phalanx","fear"
"9284","phalanx","trust"
"9285","phantasma","fear"
"9286","phantasma","negative"
"9287","pharmaceutical","positive"
"9288","philanthropic","trust"
"9289","philanthropist","positive"
"9290","philanthropist","trust"
"9291","philanthropia","positive"
"9292","philosophus","positive"
"9293","philosophus","trust"
"9294","pituita","disgust"
"9295","pituita","negative"
"9296","Phoenix","positive"
"9297","Phoneticum","positive"
"9298","phony","anger"
"9299","phony","disgust"
"9300","phony","negative"
"9301","medicus","positive"
"9302","medicus","trust"
"9303","physicus","trust"
"9304","Physica","positive"
"9305","physiologia","positive"
"9306","corpus","positive"
"9307","colligunt","positive"
"9308","stationem","anger"
"9309","stationem","anticipation"
"9310","stationem","fear"
"9311","stationem","negative"
"9312","picketing","anger"
"9313","picketing","negative"
"9314","muria","negative"
"9315","picnic","anticipation"
"9316","picnic","joy"
"9317","picnic","positive"
"9318","picnic","surprise"
"9319","picnic","trust"
"9320","picturesque","joy"
"9321","picturesque","positive"
"9322","pietas","positive"
"9323","Porcus","disgust"
"9324","Porcus","negative"
"9325","columbae","negative"
"9326","strues","disgust"
"9327","strues","negative"
"9328","pill","positive"
"9329","pill","trust"
"9330","rapina","anger"
"9331","rapina","disgust"
"9332","rapina","fear"
"9333","rapina","negative"
"9334","pulvinar","positive"
"9335","gubernator","positive"
"9336","gubernator","trust"
"9337","leno","negative"
"9338","papulae","disgust"
"9339","papulae","negative"
"9340","abiete","negative"
"9341","abiete","sadness"
"9342","pinna","fear"
"9343","pinna","negative"
"9344","fastigium","positive"
"9345","auctor","positive"
"9346","pie","disgust"
"9347","pie","positive"
"9348","pie","sadness"
"9349","pie","trust"
"9350","simultates","anger"
"9351","simultates","negative"
"9352","piraticam","negative"
"9353","pirata","anger"
"9354","pirata","negative"
"9355","pistol","negative"
"9356","laqueus","anger"
"9357","laqueus","disgust"
"9358","laqueus","fear"
"9359","laqueus","negative"
"9360","laqueus","sadness"
"9361","laqueus","surprise"
"9362","pith","positive"
"9363","pith","trust"
"9364","miseratio","sadness"
"9365","versorium","positive"
"9366","versorium","trust"
"9367","tabula","surprise"
"9368","placidi","positive"
"9369","quaestionibus iuncta an","disgust"
"9370","quaestionibus iuncta an","negative"
"9371","plaga","disgust"
"9372","plaga","fear"
"9373","plaga","negative"
"9374","plaga","sadness"
"9375","querens","negative"
"9376","querulus","sadness"
"9377","consilium","anticipation"
"9378","planning","anticipation"
"9379","planning","positive"
"9380","planning","trust"
"9381","patella","negative"
"9382","ludio ludius","negative"
"9383","lasciva","anger"
"9384","lasciva","joy"
"9385","lasciva","positive"
"9386","lasciva","surprise"
"9387","lasciva","trust"
"9388","playground","anticipation"
"9389","playground","joy"
"9390","playground","positive"
"9391","playground","surprise"
"9392","playground","trust"
"9393","playhouse","joy"
"9394","playhouse","positive"
"9395","causa","anticipation"
"9396","causa","fear"
"9397","causa","negative"
"9398","causa","sadness"
"9399","jucundus","anticipation"
"9400","jucundus","joy"
"9401","jucundus","positive"
"9402","jucundus","surprise"
"9403","jucundus","trust"
"9404","placuit","joy"
"9405","placuit","positive"
"9406","delectabilis","joy"
"9407","delectabilis","positive"
"9408","pignus","joy"
"9409","pignus","positive"
"9410","pignus","trust"
"9411","plenaria","positive"
"9412","multa","positive"
"9413","plexus","positive"
"9414","fortuna","anticipation"
"9415","fortuna","disgust"
"9416","fortuna","fear"
"9417","fortuna","negative"
"9418","fortuna","sadness"
"9419","tarda","negative"
"9420","plum","positive"
"9421","plumbum","positive"
"9422","perpendiculum","fear"
"9423","perpendiculum","negative"
"9424","denso","anticipation"
"9425","praeda","anger"
"9426","praeda","disgust"
"9427","praeda","fear"
"9428","praeda","negative"
"9429","praeda","sadness"
"9430","praeda","surprise"
"9431","immergere","fear"
"9432","immergere","negative"
"9433","gausapati","positive"
"9434","celsas deducunt","positive"
"9435","peripneumonia","fear"
"9436","peripneumonia","negative"
"9437","assa","anger"
"9438","assa","disgust"
"9439","assa","fear"
"9440","assa","negative"
"9441","assa","sadness"
"9442","signanter","positive"
"9443","vanum","negative"
"9444","vanum","sadness"
"9445","venenum","anger"
"9446","venenum","disgust"
"9447","venenum","fear"
"9448","venenum","negative"
"9449","venenum","sadness"
"9450","venenatum","anger"
"9451","venenatum","disgust"
"9452","venenatum","fear"
"9453","venenatum","negative"
"9454","venenatum","sadness"
"9455","veneficium","disgust"
"9456","veneficium","negative"
"9457","venenatum","anger"
"9458","venenatum","disgust"
"9459","venenatum","fear"
"9460","venenatum","negative"
"9461","venenatum","sadness"
"9462","poke","anticipation"
"9463","poke","negative"
"9464","verticitatem","surprise"
"9465","polemic","anger"
"9466","polemic","disgust"
"9467","polemic","negative"
"9468","magistratus","fear"
"9469","magistratus","positive"
"9470","magistratus","trust"
"9471","tristis","fear"
"9472","tristis","positive"
"9473","tristis","trust"
"9474","consilium","trust"
"9475","polio","fear"
"9476","polio","negative"
"9477","polio","sadness"
"9478","nitorem","positive"
"9479","expolitum","positive"
"9480","urbanum","positive"
"9481","civilitas","positive"
"9482","politica","disgust"
"9483","politica","positive"
"9484","publicae","anger"
"9485","poll","trust"
"9486","polluere","disgust"
"9487","polluere","negative"
"9488","pollutio","disgust"
"9489","pollutio","negative"
"9490","polygamia","disgust"
"9491","polygamia","negative"
"9492","pomp","negative"
"9493","magnificus","disgust"
"9494","magnificus","negative"
"9495","ponderosus","negative"
"9496","pontificem","trust"
"9497","stagnum","positive"
"9498","male","negative"
"9499","pop","negative"
"9500","pop","surprise"
"9501","papa","positive"
"9502","popularis","positive"
"9503","pervulgatum","positive"
"9504","population","positive"
"9505","ericius","negative"
"9506","porna","disgust"
"9507","porna","negative"
"9508","porno","negative"
"9509","pornographica","negative"
"9510","dolor","disgust"
"9511","dolor","negative"
"9512","portable","positive"
"9513","pose","negative"
"9514","posse","fear"
"9515","possess","anticipation"
"9516","possess","joy"
"9517","possess","positive"
"9518","possess","trust"
"9519","habiti","anger"
"9520","habiti","disgust"
"9521","habiti","fear"
"9522","habiti","negative"
"9523","possessionem","anger"
"9524","possessionem","disgust"
"9525","possessionem","fear"
"9526","possessionem","negative"
"9527","facultatem","anticipation"
"9528","postumus","negative"
"9529","postumus","sadness"
"9530","dilatio","negative"
"9531","dilatio","surprise"
"9532","scatere","positive"
"9533","potentia","positive"
"9534","libra","anger"
"9535","libra","negative"
"9536","paupertās","anger"
"9537","paupertās","disgust"
"9538","paupertās","fear"
"9539","paupertās","negative"
"9540","paupertās","sadness"
"9541","pow","anger"
"9542","potens","anger"
"9543","potens","anticipation"
"9544","potens","disgust"
"9545","potens","fear"
"9546","potens","joy"
"9547","potens","positive"
"9548","potens","trust"
"9549","potenter","fear"
"9550","potenter","positive"
"9551","impotens","anger"
"9552","impotens","disgust"
"9553","impotens","fear"
"9554","impotens","negative"
"9555","impotens","sadness"
"9556","usu","positive"
"9557","exercitatus","joy"
"9558","exercitatus","positive"
"9559","exercitatus","surprise"
"9560","exercitatus","trust"
"9561","usu","anticipation"
"9562","usu","positive"
"9563","lauda","joy"
"9564","lauda","positive"
"9565","lauda","trust"
"9566","laudatur","joy"
"9567","laudatur","positive"
"9568","laudabile","anticipation"
"9569","laudabile","joy"
"9570","laudabile","positive"
"9571","laudabile","surprise"
"9572","laudabile","trust"
"9573","ludo","negative"
"9574","ludo","surprise"
"9575","precor","anticipation"
"9576","precor","fear"
"9577","precor","joy"
"9578","precor","positive"
"9579","precor","surprise"
"9580","precor","trust"
"9581","precarium","anticipation"
"9582","precarium","fear"
"9583","precarium","negative"
"9584","precarium","sadness"
"9585","cautio","positive"
"9586","praeced","positive"
"9587","praelatio","positive"
"9588","praelatio","trust"
"9589","septa","negative"
"9590","pretiosus","anticipation"
"9591","pretiosus","joy"
"9592","pretiosus","positive"
"9593","pretiosus","surprise"
"9594","praecipitium","fear"
"9595","precise","positive"
"9596","subtilitas","positive"
"9597","excludit","anger"
"9598","praecursor","anticipation"
"9599","praedatum","negative"
"9600","praedicamentum","fear"
"9601","praedicamentum","negative"
"9602","praedico","anticipation"
"9603","praedictionem","anticipation"
"9604","praedilection","anticipation"
"9605","praedilection","positive"
"9606","disponere","anticipation"
"9607","praevalens","positive"
"9608","praevalens","trust"
"9609","praecellens","positive"
"9610","Malo","positive"
"9611","Malo","trust"
"9612","graviditatis","disgust"
"9613","graviditatis","negative"
"9614","salvis","anger"
"9615","salvis","negative"
"9616","praeiudicium","disgust"
"9617","praeiudicium","fear"
"9618","praeiudicium","negative"
"9619","praeiudicium","anger"
"9620","praeiudicium","negative"
"9621","prolusio","anticipation"
"9622","immatura","surprise"
"9623","praemeditatus","fear"
"9624","praemeditatus","negative"
"9625","premier","positive"
"9626","praemissae","positive"
"9627","praeparatio","anticipation"
"9628","praeparatorium","anticipation"
"9629","para","anticipation"
"9630","para","positive"
"9631","paratus","anticipation"
"9632","paratus","positive"
"9633","paratus","trust"
"9634","praeparatio","anticipation"
"9635","praevalens","trust"
"9636","permoventia","anticipation"
"9637","praesens","anticipation"
"9638","praesens","positive"
"9639","praesentia","positive"
"9640","present","anticipation"
"9641","present","joy"
"9642","present","positive"
"9643","present","surprise"
"9644","present","trust"
"9645","presentable","positive"
"9646","presentatio","negative"
"9647","presentatio","positive"
"9648","conservans","anticipation"
"9649","conservans","joy"
"9650","conservans","positive"
"9651","conservans","surprise"
"9652","conservans","trust"
"9653","serva","positive"
"9654","praeses","positive"
"9655","praeses","trust"
"9656","pressura","negative"
"9657","auctoritas","joy"
"9658","auctoritas","positive"
"9659","auctoritas","trust"
"9660","presto","joy"
"9661","presto","positive"
"9662","presto","surprise"
"9663","praesumptio","trust"
"9664","praesumptuosus","anger"
"9665","praesumptuosus","disgust"
"9666","praesumptuosus","negative"
"9667","simulare","negative"
"9668","simulata","negative"
"9669","simulata","anger"
"9670","simulata","negative"
"9671","simulatio","negative"
"9672","praetensiones","negative"
"9673","satis","anticipation"
"9674","satis","joy"
"9675","satis","positive"
"9676","satis","trust"
"9677","praevalere","anticipation"
"9678","praevalere","joy"
"9679","praevalere","positive"
"9680","prevalent","trust"
"9681","praeveni","fear"
"9682","praeventionis","anticipation"
"9683","praeventionis","positive"
"9684","Praecaventur","negative"
"9685","praeda","fear"
"9686","praeda","negative"
"9687","inaestimabilis","positive"
"9688","punctum","anger"
"9689","punctum","disgust"
"9690","punctum","fear"
"9691","punctum","negative"
"9692","punctum","surprise"
"9693","aspera","negative"
"9694","superbia","joy"
"9695","superbia","positive"
"9696","sacerdos","positive"
"9697","sacerdos","trust"
"9698","sacerdotium","anticipation"
"9699","sacerdotium","joy"
"9700","sacerdotium","positive"
"9701","sacerdotium","sadness"
"9702","sacerdotium","trust"
"9703","sacerdotalis","positive"
"9704","primatus","positive"
"9705","primaria","positive"
"9706","primus","positive"
"9707","primario","positive"
"9708","primario","trust"
"9709","princeps","positive"
"9710","principaliter","anticipation"
"9711","principaliter","joy"
"9712","principaliter","positive"
"9713","principaliter","surprise"
"9714","principaliter","trust"
"9715","princeps","positive"
"9716","principalem","positive"
"9717","principalem","trust"
"9718","carcer","anger"
"9719","carcer","fear"
"9720","carcer","negative"
"9721","carcer","sadness"
"9722","captivus","anger"
"9723","captivus","disgust"
"9724","captivus","fear"
"9725","captivus","negative"
"9726","captivus","sadness"
"9727","pristinum","positive"
"9728","privilegiatus","joy"
"9729","privilegiatus","positive"
"9730","privilegiatus","trust"
"9731","secreti","negative"
"9732","secreti","trust"
"9733","probabilitas","anticipation"
"9734","probationis","anticipation"
"9735","probationis","fear"
"9736","probationis","sadness"
"9737","probitas","positive"
"9738","probitas","trust"
"9739","quaestio","fear"
"9740","quaestio","negative"
"9741","quaestio","sadness"
"9742","procedure","fear"
